"","id","season_id","date","country","contact_person","email","phone","user_id","field_num","village_name","district","province","latitude","longitude","farmer_name","field_area","id_fertil_org","id_main.x","apply.x","wm_method","id_act_ingr.x","devel_stage.x","mix_type.x","id_pest","id_main.y","id_act_ingr.y","pest_type","apply.y","devel_stage.y","days_applied","mix_type.y","id_fungicide","id_main","apply","brand","amount","volume","devel_stage"
"478",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",61,185,1,1,11,5,1,269,185,56,6,3,11,0,1,NA,NA,NA,NA,NA,NA,NA
"479",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",61,185,1,1,11,5,1,270,185,62,6,4,11,0,1,NA,NA,NA,NA,NA,NA,NA
"480",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",61,185,1,1,11,5,1,271,185,76,6,5,11,0,1,NA,NA,NA,NA,NA,NA,NA
"481",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",61,185,1,1,11,5,1,272,185,101,6,6,11,0,3,NA,NA,NA,NA,NA,NA,NA
"482",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",61,185,1,1,11,5,1,273,185,58,6,7,13,0,3,NA,NA,NA,NA,NA,NA,NA
"483",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",61,185,1,1,11,5,1,274,185,69,6,8,13,0,3,NA,NA,NA,NA,NA,NA,NA
"484",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",61,185,1,1,11,5,1,275,185,147,7,1,11,0,1,NA,NA,NA,NA,NA,NA,NA
"485",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",61,185,1,1,11,5,1,276,185,147,7,2,13,0,1,NA,NA,NA,NA,NA,NA,NA
"486",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",62,185,2,1,12,5,3,266,185,2,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"487",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",62,185,2,1,12,5,3,267,185,56,6,1,9,0,1,NA,NA,NA,NA,NA,NA,NA
"488",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",62,185,2,1,12,5,3,268,185,62,6,2,9,0,1,NA,NA,NA,NA,NA,NA,NA
"489",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",62,185,2,1,12,5,3,269,185,56,6,3,11,0,1,NA,NA,NA,NA,NA,NA,NA
"490",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",62,185,2,1,12,5,3,270,185,62,6,4,11,0,1,NA,NA,NA,NA,NA,NA,NA
"491",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",62,185,2,1,12,5,3,271,185,76,6,5,11,0,1,NA,NA,NA,NA,NA,NA,NA
"492",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",62,185,2,1,12,5,3,272,185,101,6,6,11,0,3,NA,NA,NA,NA,NA,NA,NA
"493",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",62,185,2,1,12,5,3,273,185,58,6,7,13,0,3,NA,NA,NA,NA,NA,NA,NA
"494",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",62,185,2,1,12,5,3,274,185,69,6,8,13,0,3,NA,NA,NA,NA,NA,NA,NA
"495",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",62,185,2,1,12,5,3,275,185,147,7,1,11,0,1,NA,NA,NA,NA,NA,NA,NA
"496",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",62,185,2,1,12,5,3,276,185,147,7,2,13,0,1,NA,NA,NA,NA,NA,NA,NA
"497",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",63,185,3,1,49,5,3,266,185,2,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"498",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",63,185,3,1,49,5,3,267,185,56,6,1,9,0,1,NA,NA,NA,NA,NA,NA,NA
"499",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",63,185,3,1,49,5,3,268,185,62,6,2,9,0,1,NA,NA,NA,NA,NA,NA,NA
"500",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",63,185,3,1,49,5,3,269,185,56,6,3,11,0,1,NA,NA,NA,NA,NA,NA,NA
"501",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",63,185,3,1,49,5,3,270,185,62,6,4,11,0,1,NA,NA,NA,NA,NA,NA,NA
"502",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",63,185,3,1,49,5,3,271,185,76,6,5,11,0,1,NA,NA,NA,NA,NA,NA,NA
"503",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",63,185,3,1,49,5,3,272,185,101,6,6,11,0,3,NA,NA,NA,NA,NA,NA,NA
"504",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",63,185,3,1,49,5,3,273,185,58,6,7,13,0,3,NA,NA,NA,NA,NA,NA,NA
"505",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",63,185,3,1,49,5,3,274,185,69,6,8,13,0,3,NA,NA,NA,NA,NA,NA,NA
"506",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",63,185,3,1,49,5,3,275,185,147,7,1,11,0,1,NA,NA,NA,NA,NA,NA,NA
"507",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",63,185,3,1,49,5,3,276,185,147,7,2,13,0,1,NA,NA,NA,NA,NA,NA,NA
